,index,Appetizers,Beverages,Breads,Breakfast and Brunch,Cocktails,Condiments and Sauces,Desserts,Lunch,Main Dishes,Salads,Side Dishes,Snacks,Soups
234,Heritage-Turkey-with-Crisped-Pancetta-and-Rosemary-MyRecipes-239996,0,0,0,0,0,0,0,0,1,0,0,0,0
235,Hickory_grilled-Fish-Tacos-With-Mango_avocado-Relish-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
236,Hickory_smoked-Bourbon-Turkey-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
237,Honey_apple-Turkey-With-Gravy-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
238,Honey_orange_glazed-Muscovy-Duck-With-Parsnip-Mash-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
239,Honey_pecan-Chicken-Thighs-My-Recipes_1,0,0,0,0,0,0,0,0,1,0,0,0,0
240,Hoppin_-John-My-Recipes_4,0,0,0,0,0,0,0,0,1,0,0,0,0
241,Italian-Pot-Roast-My-Recipes_2,0,0,0,0,0,0,0,0,1,0,0,0,0
242,Jack_o_lantern-Cheeseburger-Pie-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
243,Jack_s-Fried-Catfish-1100509,0,0,0,0,0,0,0,0,1,0,0,0,0
244,Jerk-Turkey-Cutlets-with-Cranberry-Habanero-Salsa-MyRecipes-254310,0,0,0,0,0,0,0,0,1,0,0,0,0
245,Joann_s-Jambalaya-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
246,Joes-Labor-of-Love-Baby-Back-Ribs-1509371,0,0,0,0,0,0,0,0,1,0,0,0,0
247,John_s-Creole-Red-Beans-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
248,John_s-Hot_and_hoppin_-Cavatappi-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
249,Kentucky-Burgoo-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
250,King-Ranch-Chicken-Casserole-1076212,0,0,0,0,0,0,0,0,1,0,0,0,0
251,King-Ranch-Chicken-Casserole-1095785,0,0,0,0,0,0,0,0,1,0,0,0,0
252,Lamb-Chops-With-Mint-Risotto-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
253,Lamb-Chops-with-Mint-Aioli-1263337,0,0,0,0,0,0,0,0,1,0,0,0,0
254,Lamb-Chops-with-Sauteed-Apples-548387,0,0,0,0,0,0,0,0,1,0,0,0,0
255,Leg-of-Lamb-with-Roasted-Pear-and-Pine-Nut-Relish-MyRecipes-229778,0,0,0,0,0,0,0,0,1,0,0,0,0
256,Lemon-Grilled-Salmon-MyRecipes-220995,0,0,0,0,0,0,0,0,1,0,0,0,0
257,Lemon_herb-Roasted-Chicken-My-Recipes_2,0,0,0,0,0,0,0,0,1,0,0,0,0
258,Lemon_sage-Turkey-With-Wild_mushroom-Gravy-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
259,Leslie_s-Favorite-Chicken-and-Wild-Rice-Casserole-MyRecipes-227275,0,0,0,0,0,0,0,0,1,0,0,0,0
260,Lexington-Style-Grilled-Chicken-1475803,0,0,0,0,0,0,0,0,1,0,0,0,0
261,Linguine-With-Artichokes-And-Lemon-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
262,Lobster-Newburg-My-Recipes_1,0,0,0,0,0,0,0,0,1,0,0,0,0
263,Lowcountry-Shrimp-and-Okra-Pilau-MyRecipes-242104,0,0,0,0,0,0,0,0,1,0,0,0,0
264,Mac-and-Texas-Cheeses-With-Roasted-Chiles-1075259,0,0,0,0,0,0,0,0,1,0,0,0,0
265,Macaroni-and-Cheese-MyRecipes-254884,0,0,0,0,0,0,0,0,1,0,0,0,0
266,Maple-Brined-Pork-MyRecipes-262478,0,0,0,0,0,0,0,0,1,0,0,0,0
267,Maple-Cider-Brined-Turkey-with-Bourbon-Cider-Gravy-MyRecipes-239782,0,0,0,0,0,0,0,0,1,0,0,0,0
268,Maple-Glazed-Roasted-Salmon-1448562,0,0,0,0,0,0,0,0,1,0,0,0,0
269,Maple-Glazed-Turkey-with-Onion-Cider-Gravy-1105073,0,0,0,0,0,0,0,0,1,0,0,0,0
270,Maple-Mustard-Glazed-Ham-1193961,0,0,0,0,0,0,0,0,1,0,0,0,0
271,Maple-Mustard_glazed-Hens-With-Corn-And-Pea-Couscous-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
272,Maple-Pork_and_vegetable-Stew-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
273,Maple_mustard-Broiled-Steak-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
274,Maple_mustard_glazed-Balsamic-Steaks-With-Blue-Cheese_pecan-Confetti-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
275,Marinated-duck-breasts-with-shallot-and-beet-relish-339180,0,0,0,0,0,0,0,0,1,0,0,0,0
276,Marsala-Glazed-Ham-1085263,0,0,0,0,0,0,0,0,1,0,0,0,0
277,Matt_s-Chicken_fried-Steak-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
278,Meatball-Shepherd_s-Pie-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
279,Mini-Prime-Ribs-And-Yorkshire-Puddings-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
280,Mini-Red-Pepper_mushroom-Pizza-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
281,Mint_crusted-Lamb-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
282,Miso_rubbed-Turkey-With-Turkey-Gravy-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
283,Mixed-Grill-With-Cilantro-Pesto-1395184,0,0,0,0,0,0,0,0,1,0,0,0,0
284,Mixed-Grill-With-Cilantro-Pesto-MyRecipes-225080,0,0,0,0,0,0,0,0,1,0,0,0,0
285,Molasses_balsamic-Pork-Kabobs-With-Green-Tomatoes-And-Plums-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
286,Molasses_bourbon-Beef-Tenderloin-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
287,Mushroom-And-Bacon_stuffed-Trout-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
288,Mustard_molasses-Flank-Steak-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
289,Mustard_spiced-Cabbage-And-Cannellini-Beans-With-Sausage-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
290,New-England-Boiled-Dinner-My-Recipes_1,0,0,0,0,0,0,0,0,1,0,0,0,0
291,New-England-Pork-Bowl-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
292,New-England-Style-Clam-Bake-1220943,0,0,0,0,0,0,0,0,1,0,0,0,0
293,New-Orleans-Jambalaya-Recipe-Taste-of-Home-44822,0,0,0,0,0,0,0,0,1,0,0,0,0
294,New-Orleans-Style-BBQ-Shrimp-1201461,0,0,0,0,0,0,0,0,1,0,0,0,0
295,New-Orleans-Style-BBQ-Shrimp-746624,0,0,0,0,0,0,0,0,1,0,0,0,0
296,New-York-Steak-with-Clamshell-Mushrooms-MyRecipes-237636,0,0,0,0,0,0,0,0,1,0,0,0,0
297,New-York-Strip-Steaks-with-Brussels-Sprout-Hash-MyRecipes-265233,0,0,0,0,0,0,0,0,1,0,0,0,0
298,Not-Yo_-Mama_s-Mac-_n_-Cheese-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
299,Oak_planked-Peppercorn-Tuna-Steaks-With-Orange-Mayonnaise-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
300,Old-fashioned-Meatloaf-1075310,0,0,0,0,0,0,0,0,1,0,0,0,0
301,Orange_cranberry_glazed-Pork-Tenderloin-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
302,Oven-Barbecue-Beer_can-Chicken-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
303,Oven-Fried-Chicken-1323292,0,0,0,0,0,0,0,0,1,0,0,0,0
304,Oven-roasted-Black-Cod-380227,0,0,0,0,0,0,0,0,1,0,0,0,0
305,Oven_braised-Cornish-Hens-With-Cider-Vinegar-And-Warm-Vegetable-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
306,Oven_roasted-Striped-Bass-With-Peppers-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
307,Pan-Fried-Tilapia-with-Tangy-Tartar-Sauce-MyRecipes-222681,0,0,0,0,0,0,0,0,1,0,0,0,0
308,Pan-Seared-Grouper-with-Roasted-Tomato-Sauce-1254374,0,0,0,0,0,0,0,0,1,0,0,0,0
309,Pan-Seared-Tilapia-with-Citrus-Vinaigrette-1105089,0,0,0,0,0,0,0,0,1,0,0,0,0
310,Pan_roasted-Chicken-On-Bacon-Mushroom-Ragout-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
311,Pan_seared-Pork-Chops-With-Red-Currant-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
312,Pappardelle-With-Lemon_-Baby-Artichokes_-And-Asparagus-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
313,Parmesan_crusted-Chicken-With-Leeks-And-Apples-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
314,Party_style-Pork-Empanada-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
315,Pasta-with-Asparagus-and-Mushrooms-1324656,0,0,0,0,0,0,0,0,1,0,0,0,0
316,Pear-And-Cranberry-Stuffed-Pork-Roast-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
317,Pearl-Oyster-Bar-Crab-Cakes-with-Sweet-Corn-Ragout-MyRecipes-268019,0,0,0,0,0,0,0,0,1,0,0,0,0
318,Pecan-Crusted-Pork-Tenderloin-1085475,0,0,0,0,0,0,0,0,1,0,0,0,0
319,Pecan-Crusted-Pork-with-Red-Onion-Marmalade-and-Roasted-Sweet-Potatoes-1035704,0,0,0,0,0,0,0,0,1,0,0,0,0
320,Pepper_crusted-Beef-Tenderloin-With-Kumquat-Marmalade-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
321,Peppered-Chicken_and_shrimp-Jambalaya-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
322,Peppered-Pork-Tenderloin-With-Cranberry_onion-Compote-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
323,Peppered-Swordfish-With-Cardamom_carrot-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
324,Pinot_braised-Duck-With-Spicy-Greens-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
325,Poached-Halibut-With-Warm-Bacon-Vinaigrette-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
326,Poached-Salmon-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
327,Poblanos-Stuffed-With-Pork-And-Fruit-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
328,Porcini_zucchini-Blossom-Orecchiette-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
329,Pork-Chops-With-Bourbon_peach-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
330,Pork-Chops-with-Ancho-Chile-Rub-and-Raspberry-Glaze-1075305,0,0,0,0,0,0,0,0,1,0,0,0,0
331,Pork-Chops-with-Country-Gravy-1244142,0,0,0,0,0,0,0,0,1,0,0,0,0
332,Pork-Loin-Chops-with-Cinnamon-Apples-1361370,0,0,0,0,0,0,0,0,1,0,0,0,0
333,Pork-Loin-Roast-With-Carolina-Apple-Compote-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
334,Pork-Loin-With-Brandy-And-Dried-Cherries-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
335,Pork-Loin-with-Apple_-Pear_-and-Onion-MyRecipes-222912,0,0,0,0,0,0,0,0,1,0,0,0,0
336,Pork-Loin-with-Dried-Plum-Stuffing-MyRecipes-209737,0,0,0,0,0,0,0,0,1,0,0,0,0
337,Pork-Medallions-With-Cranberries-And-Apples-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
338,Pork-Medallions-With-Porcini-Mushroom-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
339,Pork-Medallions-With-Red-Peppers-And-Artichokes-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
340,Pork-Pot-Pies-With-Corn-Pudding-Crust-1084565,0,0,0,0,0,0,0,0,1,0,0,0,0
341,Pork-Stew-With-Chickpeas-And-Sweet-Potatoes-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
342,Pork-Tenderloin-with-Hazelnut-Crust-and-Red-Wine-Shallot-Sauce-MyRecipes-267574,0,0,0,0,0,0,0,0,1,0,0,0,0
343,Pork-and-Roasted-Winter-Vegetables-MyRecipes-218936,0,0,0,0,0,0,0,0,1,0,0,0,0
344,Pork_filled-Dijon_pepper-Biscuits-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
345,Port_marinated-Tenderloin-With-Cranberries-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
346,Portobello-Pizza-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
347,Pot-Roast-with-Cranberry-Pomegranate-Sauce-992783,0,0,0,0,0,0,0,0,1,0,0,0,0
348,Pot_roasted-Rosemary-Lamb-With-Fingerling-Potatoes-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
349,Potato-cod-cakes-with-dijon-tartar-sauce-341793,0,0,0,0,0,0,0,0,1,0,0,0,0
350,Prime-Rib-with-Horseradish-Cream-1085053,0,0,0,0,0,0,0,0,1,0,0,0,0
351,Prosciutto_wrapped-Turkey-Breast-With-Fontina-And-Sage-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
352,Quick-Chicken-Cassoulet-1177570,0,0,0,0,0,0,0,0,1,0,0,0,0
353,Quick-Crab-Cioppino-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
354,Red-Bean-Chili-My-Recipes_1,0,0,0,0,0,0,0,0,1,0,0,0,0
355,Red-Wine_braised-Oxtails-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
356,Rib_eye-Steak-With-Warm-Tomato-Corn-Salad-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
357,Roast-Chicken-With-Mint_cilantro-Pesto-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
358,Roast-Pork-Tenderloin-With-Pepper-Jelly-Glaze-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
359,Roast-Pork-With-Apricot-And-Shallot-Stuffing-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
360,Roast-Pork-With-Garlic_onion-Gravy-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
361,Roast-Turkey-With-Sage-And-Orange-Gravy-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
362,Roast-Turkey-With-Sage-And-Thyme-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
363,Roast-Turkey-With-Sage-Stuffing-And-Gravy-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
364,Roast-Turkey-with-Pomegranate-Gravy-Epicurious-52231,0,0,0,0,0,0,0,0,1,0,0,0,0
365,Roasted-Black-Bass-With-Apple-Cider_kale-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
366,Roasted-Chicken-With-Dried-Plums-And-Shallots-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
367,Roasted-Chicken-With-Lemon-Curd-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
368,Roasted-Chicken-with-Asiago-Polenta-and-Truffled-Mushrooms-MyRecipes-206231,0,0,0,0,0,0,0,0,1,0,0,0,0
369,Roasted-Chicken-with-Cider-Glaze-1165931,0,0,0,0,0,0,0,0,1,0,0,0,0
370,Roasted-Hens-With-Red-Cabbage_apple-Compote-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
371,Roasted-Mushroom_stuffed-Striped-Bass-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
372,Roasted-Pork-Tenderloin-With-Sage-Corn-Bread-Crust-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
373,Roasted-Sausages-with-Beer-braised-Onions-1449719,0,0,0,0,0,0,0,0,1,0,0,0,0
374,Roasted-Turkey-Breast-with-Corn-Bread-Sage-Stuffing-and-Brandy-Gravy-Epicurious-52522,0,0,0,0,0,0,0,0,1,0,0,0,0
375,Roasted-Turkey-with-Bearnaise-Butter-545289,0,0,0,0,0,0,0,0,1,0,0,0,0
376,Roasted-Turkey-with-Rosemary-Garlic-Butter-Rub-and-Pan-Gravy-MyRecipes-240109,0,0,0,0,0,0,0,0,1,0,0,0,0
377,Roasted_root-Vegetable-Stew-My-Recipes_1,0,0,0,0,0,0,0,0,1,0,0,0,0
378,Rock_s-Fried-Catfish-With-Creole-Tartar-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
379,Rosemary-Citrus-Miso_rubbed-Turkey-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
380,Rosemary-Grilled-Flank-Steak-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
381,Rosemary-Roasted-Turkey-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
382,Rosemary_crusted-Rack-Of-Lamb-With-Balsamic-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
383,Rubbed-Flank-Steak-with-Horseradish-Cream-MyRecipes-217690,0,0,0,0,0,0,0,0,1,0,0,0,0
384,Sage-Rubbed-Roast-Turkey-with-Lemon-Bay-Gravy-1500913,0,0,0,0,0,0,0,0,1,0,0,0,0
385,Salmon-Sate-With-Dill-Mustard-Glaze-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
386,Salmon-With-Almonds-And-Tomato_lemon-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
387,Salmon-With-Corn_and_tomato-Salsa-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
388,Salmon-with-Maple-Syrup-and-Toasted-Almonds-1448574,0,0,0,0,0,0,0,0,1,0,0,0,0
389,Salmon_herb-Turnovers-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
390,Santa-Fe-Meat-Loaf-MyRecipes-222335,0,0,0,0,0,0,0,0,1,0,0,0,0
391,Santa-Fe-Pasta-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
392,Saucy-crawfish-with-whole-corn-grits-340110,0,0,0,0,0,0,0,0,1,0,0,0,0
393,Sausage-Gumbo-Pot-Pie-With-Garlic-Bread-Crust-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
394,Sausage-and-Bean-Casserole-1177197,0,0,0,0,0,0,0,0,1,0,0,0,0
395,Sauteed-Duck-Breast-with-Peas-559922,0,0,0,0,0,0,0,0,1,0,0,0,0
396,Savory-Bread-Pudding-With-Sausage-And-Escarole-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
397,Savory-Meat-Base-1075622,0,0,0,0,0,0,0,0,1,0,0,0,0
398,Scallop-Cakes-With-Cilantro_lime-Mayonnaise-And-New-Potatoes-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
399,Scallop-Skillet-with-Bacon_-Edamame_-Basil_-and-Creamy-Grits-MyRecipes-246659,0,0,0,0,0,0,0,0,1,0,0,0,0
400,Scallops-With-Miso_-Ginger_-And-Grapefruit-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
401,Scallops-With-Roasted-Pepper-Butter-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
402,Seafood-Stuffed-Eggplant-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
403,Seafood_stuffed-Poblanos-With-Warm-Tomato-Salsa-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
404,Seared-Salmon-with-Avocado_-Shrimp_-and-Mango-Salsa-MyRecipes-267493,0,0,0,0,0,0,0,0,1,0,0,0,0
405,Seared-Scallops-With-Garlic_parsley-Butter-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
406,Seared-Wild-Salmon-With-New-Potatoes-And-Dijon-Broth-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
407,Senegalese-Lemon-Chicken-MyRecipes-268656,0,0,0,0,0,0,0,0,1,0,0,0,0
408,Sesame_crusted-Turkey-Mignons-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
409,Shrimp-And-Orzo-Pilaf-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
410,Shrimp-Andouille-Creole-MyRecipes-269662,0,0,0,0,0,0,0,0,1,0,0,0,0
411,Shrimp-Boil-with-Spicy-Horseradish-Sauce-Epicurious-53536,0,0,0,0,0,0,0,0,1,0,0,0,0
412,Shrimp-Etouffee-544220,0,0,0,0,0,0,0,0,1,0,0,0,0
413,Shrimp-and-Sausage-Gumbo-1254544,0,0,0,0,0,0,0,0,1,0,0,0,0
414,Shrimp_manchego_chorizo-Grits-With-Red-Bean-Salsa-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
415,Sirloin-Steak-with-Tarragon-Garlic-Sour-Cream-1229102,0,0,0,0,0,0,0,0,1,0,0,0,0
416,Skate-with-Wild-Mushrooms-in-Pearl-Sauce-Epicurious-52448,0,0,0,0,0,0,0,0,1,0,0,0,0
417,Slow-Smoked-Barbecue-Chicken-1124762,0,0,0,0,0,0,0,0,1,0,0,0,0
418,Slow-braised-Beef-Stew-with-Mushrooms-1272963,0,0,0,0,0,0,0,0,1,0,0,0,0
419,Smoked-Fish-Tacos-With-Caribbean-Salsa-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
420,Smoked-Ham-Hash-1193594,0,0,0,0,0,0,0,0,1,0,0,0,0
421,Smoked-Trout-Cakes-with-Mustard-Chive-Cream-Sauce-MyRecipes-209492,0,0,0,0,0,0,0,0,1,0,0,0,0
422,Smoked_salmon-Pizza-With-Mascarpone-And-Capers-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
423,Smokin_-Macaroni-And-Cheese-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
424,Smoky-Chicken-Chili-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
425,Smothered-Chicken-With-Lemon-Mashed-Potatoes-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
426,Southern-Fried-Chicken-with-Country-Gravy-1341066,0,0,0,0,0,0,0,0,1,0,0,0,0
427,Southern-Fried-Chicken-with-Gravy-1009731,0,0,0,0,0,0,0,0,1,0,0,0,0
428,Southern-Oyster-Casserole-1119411,0,0,0,0,0,0,0,0,1,0,0,0,0
429,Southern-Pimiento-Mac-and-Cheese-1254369,0,0,0,0,0,0,0,0,1,0,0,0,0
430,Southern-Shrimp-And-Grits-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
431,Southern_stuffed-Rosemary-Chicken-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
432,Southwest-Pork-In-Black-Bean-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
433,Southwestern-Corn-Salad-With-Pork-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
434,Southwestern-Meat-Loaf-And-Baked-Potatoes-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
435,Southwestern-Steak-And-Pinto-Beans-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
436,Southwestern-Succotash-Pot-Pie-MyRecipes-208599,0,0,0,0,0,0,0,0,1,0,0,0,0
437,Soy_roasted-Salmon-With-Cucumbers-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
438,Spaghetti-with-Meatballs-551705,0,0,0,0,0,0,0,0,1,0,0,0,0
439,Speckled-Trout-With-Crab_stuffed-Piquillos_-Edamame_-And-Truffle-Vinaigrette-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
440,Spice-Crusted-Salmon-with-Citrus-Sauce-MyRecipes-267529,0,0,0,0,0,0,0,0,1,0,0,0,0
441,Spice-Rubbed-Tenderloin-with-Mustard-Cream-Sauce-1379431,0,0,0,0,0,0,0,0,1,0,0,0,0
442,Spice_brined-Turkey-With-Cider-Pan-Gravy-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
443,Spice_rubbed-Smoked-Turkey-With-Roasted_pear-Stuffing-And-Cranberry-Syrup-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
444,Spiced-Beef-Corn-Bread-Cobbler-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
445,Spiced-Chicken-With-Couscous-Pilaf-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
446,Spiced-Chicken-with-Black-Eyed-Peas-and-Rice-1085104,0,0,0,0,0,0,0,0,1,0,0,0,0
447,Spiced-Lamb-Loin-With-Grilled-Ratatouille-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
448,Spiced-Pork-Tenderloin-with-Maple-Chipotle-Sauce-MyRecipes-235541,0,0,0,0,0,0,0,0,1,0,0,0,0
449,Spiced-Pork_and_red-Pepper-Skewers-With-Meteoric-Mango-Sauce-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
450,Spicy-3_bean-Chili-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
451,Spicy-Barbecued-Rib_eye-Steaks-With-Smoked-Vegetable-Salsa-Epicurious,0,0,0,0,0,0,0,0,1,0,0,0,0
452,Spicy-Catfish-With-Vegetables-And-Basil-Cream-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
453,Spicy-Green-and-Red-Pork-Loin-Tostadas-MyRecipes-249487,0,0,0,0,0,0,0,0,1,0,0,0,0
454,Spicy-Pork-Tenderloin-with-Ginger-Maple-Sauce-1193868,0,0,0,0,0,0,0,0,1,0,0,0,0
455,Spicy-Sweet-Ribs-and-Beans-1075524,0,0,0,0,0,0,0,0,1,0,0,0,0
456,Spicy-Turkey-Meat-Loaf-with-Ketchup-Topping-1075485,0,0,0,0,0,0,0,0,1,0,0,0,0
457,Spring-Vegetable-Macaroni-_n_-Cheese-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
458,Standing-Rib-Roast-with-Madeira-Sauce-and-Herbed-Yorkshire-Puddings-MyRecipes-249682,0,0,0,0,0,0,0,0,1,0,0,0,0
459,Steak-And-Blue-Cheese-Pizza-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
460,Steak-and-blue-cheese-potato-salad-343792,0,0,0,0,0,0,0,0,1,0,0,0,0
461,Stewed-Chicken-with-Okra-and-Tomatoes-1211454,0,0,0,0,0,0,0,0,1,0,0,0,0
462,Stuffed-Chicken-Breasts-With-Artichoke-Hearts-And-Goat-Cheese-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
463,Stuffed-Heritage-Pork-Chops-with-Creamy-Grits-MyRecipes-233482,0,0,0,0,0,0,0,0,1,0,0,0,0
464,Sugar_and_spice-Cured-Turkey-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
465,Summer-Garden-Pie-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
466,Sun_dried-Tomato-And-Herb_stuffed-Leg-Of-Lamb-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
467,Sweet-Pork-Tenderloin-With-Lime-And-Chipotle-My-Recipes,0,0,0,0,0,0,0,0,1,0,0,0,0
