,id,Barbecue,Breads,Christmas,Desserts,Filipino,Italian,Kid-Friendly,Main Dishes,Spring,Summer,Sunday Lunch
212,Portabella-Bolognese-1706318,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
213,Classic-Bolognese-Sauce-1687441,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
214,Olive-Garden-Alfredo-Pasta-1026569,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
215,Ligurian-Pasta-Trenette-The-Shiksa-Blog-46276,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
216,Spaghetti-with-sauteed-chicken-and-grape-tomatoes-352592,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
217,Total-Choice-Spinach-Stuffed-Chicken-995251,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
218,Sausage_-Peppers_-and-Onions-Simply-Recipes-42554,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
219,Barbecue-chicken-pizza-369161,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
220,Easy-Oven-Baked-Parmesan-Crusted-Tilapia-894460,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
221,Easy-Chicken-Cacciatore-CBC-Best-Recipes-Ever-575290,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
222,Italian-Tin-Foil-Dinners-1697869,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
223,Bay-Scallop-Risotto-with-Prosciutto-1692909,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
224,Shrimp-Pasta-with-Cilantro-Pesto-1177993,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
225,4-Ingredient-Pizza-Bake-631418,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
226,Lasagna-997918,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
227,Stuffed-green-peppers-with-brown-rice_-italian-sausage_-and-parmesan-309397,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
228,Easy-Meatball-1013573,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
229,One-Pot-Gnocchi-with-Spinach-and-Chicken-1108802,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
230,Spicy-Sausage-and-Pepperoni-Pizza-1003048,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
231,Feta-_-Spinach-Stuffed-Chicken-Breast-1013288,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
232,Savory-shrimp-risotto-304301,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
233,Easy-penne-pasta-with-balsamic-sweet-potatoes_-baby-arugula-_or-spinach_-and-parmesan-309254,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
234,Whole-wheat-pasta-with-arugula_-gorgonzola_-and-walnuts-333899,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
235,Spinach-Avocado-Pasta-1000834,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
236,White-Pizza-1008772,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
237,Simple-Spaghetti-502089,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
238,Pasta-With-Tomatoes_-Capers_-Olives-and-Breadcrumbs-1693270,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
239,Baked-ziti-334560,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
240,Chicken-Cacciatore-_Hunter-Style-Chicken_-Simply-Recipes-43136,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
241,Grilled-Caprese-Chicken-1124525,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
242,Eggplant-_-Zucchini-Lasagna-1703730,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
243,Best-Basic-Pizza-Dough-1183701,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
244,Pasta-with-Italian-Chicken-Sausage_-Escarole-and-Beans-1697653,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
245,Slow-Cooker-Vegetarian-Lasagna-1538259,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
246,Penne-Pasta-with-Sun-dried-Tomato-Cream-Sauce-1037252,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
247,Low-Carb-Grain-Free-Zucchini-Lasagna-1686402,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
248,Homemade-Spaghetti-Sauce-1331797,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
249,Pasta-with-Buttered-Sour-Cream-and-Bacon-Sauce-480878,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
250,Super-Simple-Italian-Pasta-Piselli-_pasta-with-peas_-1638681,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
251,20-Minute-Lemon-Pesto-Penne-543267,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
252,Easy-Weeknight-Rigatoni-with-Beef-Marinara-1185468,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
253,Spaghetti-_or-other-pasta_-and-Meatballs-1705257,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
254,Creamy-Pesto-Pasta-793523,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
255,Creamy-Brussels-Sprout-_-Italian-Sausage-Fettuccine-1705052,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
256,Quick-Crab-Pasta-Sauce-1702133,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
257,Nannys-Italian-Stuffed-Peppers-1703102,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
258,Grilled-Chicken-Buffalo-Pasta-929729,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
259,Pastor-Ryans-Bolognese-Sauce-502094,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
260,Chicken-Pizzaiola-470588,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
261,Turkey-stuffed-zucchini-352552,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
262,Chicken-florentine-bowtie-pasta-334939,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
263,Bucatini-alAmatriciana-1455444,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
264,Whole-wheat-Caramelized-onion-bacon-pizza-1078205,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
265,Roasted-Garlic-Italian-Grilled-Chicken-1207311,1.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
266,Asparagus_-Mint-and-Lemon-Risotto-1706992,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
267,Italian-baked-tilapia-303411,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
268,Elaines-Fettuccine-Alfredo-1616363,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
269,Italian-Halibut-1290339,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
270,30-Minute-One-Pot-Chicken-_-Pasta-1193123,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
271,Spaghetti-Aglio-e-Olio-1524948,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
272,Salmon-with-creamy-alfredo-sauce-299142,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
273,Knorr-roasters-garlic-parmesan-chicken-with-italian-herb_-onions-_-peppers-297411,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
274,Mushroom-Pasta-Martha-Stewart-197322,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
275,Italian-Pasta-with-Tomato-_-Basil-1628537,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
276,Chicken-alfredo-with-plum-tomatoes-298775,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
277,Penne-Bolognese-1667980,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
278,Pssssttttt-Its-Made-In-A-Skillet_-1596698,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
279,Garlic-penne-alfredo-with-sun-dried-tomatoes-299172,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
280,Chicken-Piccata-1508871,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
281,Easy-Slow-Cooker-Chicken-Drumsticks-Italian-Style-1642577,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
282,Zucchini-Lasagna-1573004,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
283,Fresh-Rigatoni-with-Bolognese-Sauce-Martha-Stewart,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
284,One-Pan-Spring-Tuscan-Quinoa-Bake_-1684942,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
285,Pasta-alla-Carbonara-1168874,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
286,How-To-Make-Risotto-601161,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
287,Black-pepper-and-parmesan-ricotta-gnocchi-334244,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
288,Easy-Calzones-1582781,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
289,Cheesy-Spaghetti-466509,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
290,Crispy-Lemon-Chicken-Pasta-1064170,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
291,Basic-Pizza-Dough-Martha-Stewart-193867,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
292,Italian-crescent-casserole-351173,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
293,Italian-Sausage-and-Pasta-with-Tomato-Cream-Sauce-1039571,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
294,Baked-Chicken-Parmesan-574315,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
295,Fried-Ravioli-494617,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
296,Chicken-Parmigiana-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41311,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
297,Sicilian-Pizza-1622246,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
298,Easy-Everyday-Pizza-Dough-1010067,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
299,Buttery-Chicken-_Scampi_-Pasta-912891,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
300,Creamy-Shrimp-and-Mushroom-Pasta-1027974,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
301,Fettuccine-alfredo-349298,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
302,Copy-Cat-Recipe---Olive-Garden-Five-Cheese-Ziti-Al-Forno-1274142,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
303,Caprese-Meatballs-_Low-Carb-_-Gluten-Free_-483036,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
304,Classic-Cheesy-Stuffed-Sausage-Pasta-Bake-532592,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
305,Stuffed-Ricotta-Shells-1582302,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
306,Slow-cooker-pesto-spinach-lasagna-310218,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
307,Pizza-Margherita-_Tomato_-Basil_-and-Mozzarella-Pizza_-442310,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
308,Herbie-Likes-Spaghetti-1705428,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
309,Baked-Ziti-1185374,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
310,Cacio-e-Pepe-747965,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
311,Spaghetti-With-Brussels-Sprouts-And-Pancetta-Cream-1703689,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
312,Chicken-marsala-351447,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
313,Lobster-Risotto-1683130,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
314,Chicken-Parmesan-512789,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
315,Creamy-shrimp-risotto-303740,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
316,Pepperoni-Pizza-Cauliflower-Casserole-_Low-Carb-and-Gluten-Free_-483101,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
317,Baked-Spaghetti-Frittata-With-Broccoli-Rabe-And-Smoked-Mozzarella-569860,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
318,Red-wine-_-goat-cheese-risotto-with-caramelized-mushrooms-333315,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
319,Ricotta-and-Basil-Manicotti-1620186,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
320,Amazing-Bolognese-Sauce-1690213,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
321,Roasted-Red-Pepper-Pasta-Bake-1054600,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
322,Manicotti-with-Cheese-Filling-1640613,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
323,Penne-alla-vodka-308027,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
324,Lemon-Risotto-1681182,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
325,Pasta-Puttanesca-The-Pioneer-Woman-203466,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
326,5-Ingredient-Italian-Sausage-and-Kale-Baked-Ziti-940232,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
327,Grilled-Tuscan-Chicken-with-Rosemary-and-Lemon-Martha-Stewart,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
328,Low-fat-baked-ziti-with-spinach-352057,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
329,Easy-beef-lasagna-304084,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
330,Barley-Risotto-with-Asparagus-and-Lemon-1672096,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0
331,Easy-italian-baked-chicken-350989,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
332,Balsamic-Rosemary-Chicken-Breast-1046646,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
333,Pork-Saltimbocca-with-White-Wine-Sauce-1703791,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
334,Pasta-with-Tomato-Bacon-Sauce-450728,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
335,Baked-Salmon-with-Parmesan-Herb-Crust-1060847,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
336,Grilled-Pasta-Packets-1688730,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
337,Classic-Fettuccine-Alfredo-1064570,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
338,Cacio-e-Pepe-1596148,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
339,Baked-Ziti-with-Sausage-1455755,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
340,Linguine-with-White-Clam-Sauce-1683629,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
341,Rosemary-Chicken-with-Mushrooms-and-Caramelized-Onions-1065164,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
342,Best-Ever-Homemade-Spaghetti-Sauce-1001297,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
343,Low-Carb-Cauliflower-Pizza-Crust-895582,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
344,Easy-Lasagna-Bake-with-Penne-Pasta-1630680,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
345,Spaghetti-with-Cheese-and-Pepper-_Spaghetti-Cacio-e-Pepe_-1019975,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
346,Italian-Chicken-Sausage-Quinoa-Bowl-1647322,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
347,Super-fast-pasta-bake-370076,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
348,Cacio-e-Pepe-1548804,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
349,Slow-Cooker-Spaghetti-Bolognese-1611122,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
350,Manicotti-1609010,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
351,Spaghetti-alla-Carbonara-902641,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
352,Spaghetti-with-lemony-anchovy-sauce-334312,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
353,Italian-Braised-Chicken-Pasta-1592560,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
354,Mushroom-Carbonara-1005762,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
355,Spaghetti-pomodoro-with-grilled-tempeh-334904,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
356,Healthy-Carbonara-574677,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
357,One-pot-spaghetti-333131,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
358,Pasta-alla-Gricia-1629831,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
359,Patsy_s-Rigatoni-Sorrentino-Martha-Stewart,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
360,Skillet-Lasagna-1682102,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
361,Pasta-with-Pomodoro-Cream-Sauce-1008881,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
362,Spaghetti-with-broccoli-cream-pesto-305323,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
363,Stuffed-Shells-510879,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
364,Lemony-Artichoke-Pesto-with-Pasta-1637644,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
365,Roasted-Red-Pepper-and-Goat-Cheese-Alfredo-Pasta-1014759,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
366,Pasta-with-asparagus-351945,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
367,Easy-Garlic-Alfredo-Tortellini-1007937,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
368,Italian-Grilled-Skinless-Boneless-Chicken-Breasts-1012214,1.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
369,Vegetable-Garden-Pasta-1174799,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
370,Worlds-Best-Lasagna-1690966,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
371,Linguine-and-Clam-Sauce-1098560,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
372,Easy-Italian-Meatball-Bake-1514208,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
373,Oven-Roasted-Tomato-Sauce-with-Spaghetti-1699950,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
374,Slow-Cooker-Creamy-Italian-Chicken-1702747,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
375,Fresh-Pasta-Dough-for-Ravioli-608409,0.0,0.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.0
376,Macaroni-with-greens_-lemon_-and-parmesan-310048,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
377,Gnocchi-with-Shrimps-in-Lemon-Wine-Sauce-1680048,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
378,Better-than-olive-garden-fettuccine-alfredo-350947,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
379,Caprese-Pizza-with-Oven-Roasted-Tomatoes-1001895,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
380,Clean-Eating-Italian-Style-Shrimp-1196149,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
381,Linguini-with-Arugula_-Garlic-_-Parmesan-1250399,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
382,Cheesy-stuffed-meatballs-_-spaghetti-297479,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
383,Pizza-margherita-298002,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
384,Kimchi-Tomato-Vodka-Cream-Sauce-with-Gnocchi-and-Italian-Sausage-1693681,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
385,Baked-Italian-Meatballs-974719,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
386,Linguine-with-Garlic-and-Breadcrumbs-Martha-Stewart,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
387,Weeknight-Ravioli-Lasagna-MyRecipes-246828,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
388,Garlic-Mushroom-Pasta-782382,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
389,Chicken-Mushroom-Fettuccine-1014685,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
390,Penne-With-Spinach-And-Almond-Pesto-1627138,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
391,Shrimp-and-bacon-risotto-333720,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
392,Chicken-vodka-cacciatore-298395,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
393,Manicotti-Allrecipes,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
394,Cauliflower-Pizza-Crust-596388,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
395,Pasta-Carbonara-1033381,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
396,Silvia-Colloca_s-Italian-braised-chicken-marylands-with-wine-_pollo-in-potacchio_-1636709,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
397,Bow-Tie-Pasta-With-Italian-Turkey-Sausage-772037,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
398,Homemade-Pasta-Dough-514350,0.0,0.0,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
399,Rustic-Pizza-Bianca-1178727,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
400,Linguine-with-Red-Clam-Sauce-1634982,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
401,Creamy-Goat-Cheese-Risotto-I-Adore-Food_-288953,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
402,No-Boil-Spaghetti-and-Meatball-Casserole-1592575,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
403,One-Pan-Sausage-and-Tortellini-1204113,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
404,Joa_s-easy-beef-lasagna-365425,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
405,Roasted-garlic_-brown-butter-and-parmesan-pasta-_in-15-minutes_-365168,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
406,Gnocchi-with-Meat-Sauce-1679300,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
407,Pasta-with-shredded-chicken-and-rosemary-368931,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
408,Slow-cooker-creamy-chipotle-chicken-tortellini-336293,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
409,Roasted-sausage_-potatoes-and-peppers-351067,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
410,Penne-with-Tomato-_-Basil-1214022,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
411,Tuscan-glazed-chicken-300087,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
412,Smoked-Sausage-Alfredo-608918,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
413,Linguine-with-Oil-Garlic-and-Parmesan-1055651,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
414,Chicken-Parmesan-Baked-Pasta-684396,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
415,Lazy-Lasagna-1685433,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
416,Chicken-Florentine-Casserole-1010123,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
417,Chicken-Milanese-Martha-Stewart-196620,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0
418,Chicken-Piccata-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41276,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
419,Pesto-Pasta-with-Lemon_-Spinach_-Edamame-_-Toasted-Almonds-1112069,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
