,id,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds
355,Spaghetti-pomodoro-with-grilled-tempeh-334904,,7,3,,2700.0
356,Healthy-Carbonara-574677,,8,4,,1200.0
357,One-pot-spaghetti-333131,,15,4,,2700.0
358,Pasta-alla-Gricia-1629831,,5,5,,1800.0
359,Patsy_s-Rigatoni-Sorrentino-Martha-Stewart,,6,6,,2400.0
360,Skillet-Lasagna-1682102,,17,4,,2100.0
361,Pasta-with-Pomodoro-Cream-Sauce-1008881,,6,4,,1800.0
362,Spaghetti-with-broccoli-cream-pesto-305323,,10,4,,1800.0
363,Stuffed-Shells-510879,,7,6,1500.0,1500.0
364,Lemony-Artichoke-Pesto-with-Pasta-1637644,300.0,12,2,1200.0,1500.0
365,Roasted-Red-Pepper-and-Goat-Cheese-Alfredo-Pasta-1014759,600.0,10,2,300.0,900.0
366,Pasta-with-asparagus-351945,,8,4,,1800.0
367,Easy-Garlic-Alfredo-Tortellini-1007937,600.0,12,4,600.0,1200.0
368,Italian-Grilled-Skinless-Boneless-Chicken-Breasts-1012214,1500.0,5,2,1200.0,2700.0
369,Vegetable-Garden-Pasta-1174799,1800.0,11,7,600.0,2400.0
370,Worlds-Best-Lasagna-1690966,,17,12,,11700.0
371,Linguine-and-Clam-Sauce-1098560,900.0,8,4,300.0,1200.0
372,Easy-Italian-Meatball-Bake-1514208,1500.0,6,6,300.0,1800.0
373,Oven-Roasted-Tomato-Sauce-with-Spaghetti-1699950,5400.0,12,4,1200.0,6600.0
374,Slow-Cooker-Creamy-Italian-Chicken-1702747,14400.0,10,4,600.0,15000.0
375,Fresh-Pasta-Dough-for-Ravioli-608409,,6,6,3600.0,3600.0
376,Macaroni-with-greens_-lemon_-and-parmesan-310048,,8,4,,600.0
377,Gnocchi-with-Shrimps-in-Lemon-Wine-Sauce-1680048,900.0,13,4,900.0,1800.0
378,Better-than-olive-garden-fettuccine-alfredo-350947,,13,4,,2100.0
379,Caprese-Pizza-with-Oven-Roasted-Tomatoes-1001895,2400.0,18,6,1200.0,3600.0
380,Clean-Eating-Italian-Style-Shrimp-1196149,,5,2,,1200.0
381,Linguini-with-Arugula_-Garlic-_-Parmesan-1250399,900.0,5,2,300.0,1500.0
382,Cheesy-stuffed-meatballs-_-spaghetti-297479,,6,4,,2400.0
383,Pizza-margherita-298002,,5,4,,900.0
384,Kimchi-Tomato-Vodka-Cream-Sauce-with-Gnocchi-and-Italian-Sausage-1693681,1200.0,6,4,300.0,1500.0
385,Baked-Italian-Meatballs-974719,,9,1,,2100.0
386,Linguine-with-Garlic-and-Breadcrumbs-Martha-Stewart,,6,4,300.0,1200.0
387,Weeknight-Ravioli-Lasagna-MyRecipes-246828,2400.0,5,4,600.0,3000.0
388,Garlic-Mushroom-Pasta-782382,1200.0,8,6,600.0,1800.0
389,Chicken-Mushroom-Fettuccine-1014685,900.0,12,4,1500.0,2400.0
390,Penne-With-Spinach-And-Almond-Pesto-1627138,,7,4,,1800.0
391,Shrimp-and-bacon-risotto-333720,,7,4,,2400.0
392,Chicken-vodka-cacciatore-298395,,8,6,,2700.0
393,Manicotti-Allrecipes,2700.0,9,4,1800.0,4500.0
394,Cauliflower-Pizza-Crust-596388,,6,4,,2400.0
395,Pasta-Carbonara-1033381,,8,4,,1500.0
396,Silvia-Colloca_s-Italian-braised-chicken-marylands-with-wine-_pollo-in-potacchio_-1636709,,8,4,,2700.0
397,Bow-Tie-Pasta-With-Italian-Turkey-Sausage-772037,,10,6,900.0,2700.0
398,Homemade-Pasta-Dough-514350,,4,18,2700.0,5400.0
399,Rustic-Pizza-Bianca-1178727,600.0,7,6,600.0,1200.0
400,Linguine-with-Red-Clam-Sauce-1634982,1200.0,11,5,900.0,2100.0
401,Creamy-Goat-Cheese-Risotto-I-Adore-Food_-288953,2400.0,13,4,1800.0,4200.0
402,No-Boil-Spaghetti-and-Meatball-Casserole-1592575,,7,4,,4500.0
403,One-Pan-Sausage-and-Tortellini-1204113,,7,4,,1500.0
404,Joa_s-easy-beef-lasagna-365425,,12,8,1800.0,4500.0
405,Roasted-garlic_-brown-butter-and-parmesan-pasta-_in-15-minutes_-365168,,7,6,,1500.0
406,Gnocchi-with-Meat-Sauce-1679300,,12,4,,2700.0
407,Pasta-with-shredded-chicken-and-rosemary-368931,,6,4,,1800.0
408,Slow-cooker-creamy-chipotle-chicken-tortellini-336293,,10,9,,3000.0
409,Roasted-sausage_-potatoes-and-peppers-351067,2400.0,13,4,1200.0,3600.0
410,Penne-with-Tomato-_-Basil-1214022,900.0,11,4,300.0,1200.0
411,Tuscan-glazed-chicken-300087,,6,6,,1800.0
412,Smoked-Sausage-Alfredo-608918,,5,6,,1500.0
413,Linguine-with-Oil-Garlic-and-Parmesan-1055651,,7,4,,1800.0
414,Chicken-Parmesan-Baked-Pasta-684396,,14,4,,2400.0
415,Lazy-Lasagna-1685433,2700.0,20,8,1200.0,3900.0
416,Chicken-Florentine-Casserole-1010123,,13,6,,3300.0
417,Chicken-Milanese-Martha-Stewart-196620,,8,6,,5100.0
418,Chicken-Piccata-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41276,900.0,12,4,900.0,1800.0
419,Pesto-Pasta-with-Lemon_-Spinach_-Edamame-_-Toasted-Almonds-1112069,,6,5,,1800.0
420,Best-Traditional-Bolognese-564990,6000.0,13,6,1500.0,7500.0
421,Vegan-Vegetable-Cacciatore-with-Soft-Polenta-1694551,0.0,23,4,,4200.0
422,Summer-Spaghetti-1634875,,20,4,,4500.0
423,Spicy-Sausage-Fettuccine-with-Basil-and-Parmesan-1267857,2100.0,8,6,300.0,2400.0
424,One-Pot-Creamy-Sausage-Pasta-1193426,1800.0,15,6,300.0,2100.0
425,Spaghetti-sauce-302694,3600.0,22,18,1200.0,4800.0
426,Easy-Linguine-with-Clams-966425,900.0,9,4,300.0,1200.0
427,Chicken-_-Spinach-Pasta-Bake-896856,2700.0,10,4,1800.0,4500.0
428,Crock-Pot-Italian-Chicken-with-Tomatoes-1687273,,16,4,,2100.0
429,Spaghetti-and-Meatballs-1622811,,20,4,,3000.0
430,Baked-Caprese-Rigatoni-499216,,11,8,,2400.0
431,Italian-sausage-with-tomato-sauce-309899,,3,5,,4500.0
432,Classic-Lasagna-1327166,,7,4,,5400.0
433,Chicken-Meatballs-with-Tomato-Balsamic-Glaze-Once-Upon-A-Chef-200002,,14,14,,3300.0
434,Fettuccine-Alfredo-1627368,,6,4,300.0,300.0
435,Pan-Fried-Italian-Chicken-Thighs-1035351,,8,4,,3900.0
436,Pasta-Aglio_-Olio-e-Peperoncino-1043451,1200.0,6,4,,1200.0
437,Slow-Cooker-Chicken-Alfredo-Allrecipes,14400.0,7,6,900.0,15300.0
438,Italian-Baked-Chicken-677550,,6,5,,4500.0
439,Chicken-rollatini-stuffed-with-zucchini-and-mozzarella-352171,,14,8,,2700.0
440,Grandma_s-Goulash-625923,,11,4,,2400.0
441,Lasagna-Formaggio-1360903,3600.0,12,12,900.0,4500.0
442,Skinny-italian-turkey-meatballs-352316,,16,6,,3300.0
443,Sicilian-Style-Pizza-Dough-460818,,6,8,,3300.0
444,Pork-Chops-Marinara-1690142,1200.0,11,4,600.0,1800.0
445,Classic-Italian-Lasagna-485275,,15,2,,5400.0
446,Chicken-scarpariello-351571,1500.0,7,6,1200.0,2700.0
447,Baked-Caprese-Pasta-1171721,,9,6,,1800.0
448,Mushroom-_-Asparagus-Risotto-1699354,,14,4,,2400.0
449,All-Purpose-Pizza-Dough-455966,,5,1,,3000.0
450,Italian-sausage-and-white-beans-with-sage-309909,,8,6,,6300.0
451,Chicken-and-Penne-Parmesan-Casserole-1045080,,7,8,,2400.0
452,French-Spaghetti-1513260,,15,4,,2400.0
453,Olive-Garden-Baked-Parmesan-Shrimp-633316,,9,4,,2700.0
454,Creamy-garlic-shrimp-with-angel-hair-pasta-299669,,7,4,,1500.0
455,Roasted-Vegetable-And-Caramelised-Garlic-Barley-Risotto-1683123,,12,4,,5400.0
456,Healthy-Chicken-Alfredo-Pizza-499474,,10,16,,3000.0
457,Fettuccine-primavera-rosa-299258,,6,4,,1620.0
458,Caprese-chicken-_recipe-recycle_-336089,,9,4,,2400.0
459,Instant-Pot-Italian-Pasta-1663107,,8,4,,2400.0
460,Paleo-Comfort-Food_-Heres-A-Creamy-Shrimp-Fra-Diavolo-1214136,1800.0,10,4,1200.0,3000.0
461,Italian-Sausage-Tortellini-1634442,,11,4,,2700.0
462,Danas-Favorite-Savory-Chicken-Scaloppine-1047882,,13,4,,1500.0
463,Chicken-marsala-308545,,13,5,,3300.0
464,Parmesan-risotto-352566,,16,3,,1800.0
465,Creamy-Italian-Chicken-1222334,,6,5,,1800.0
466,Bruschetta-Risotto-1704000,,11,4,,2700.0
467,Roasted_Tomato-Pasta-with-Basil-Martha-Stewart,,7,4,300.0,1200.0
468,Creamy-Shrimp-and-Mushroom-Pasta-894716,,12,4,,3600.0
469,The-Original-Fettuccine-Alfredo-442976,,3,4,,1200.0
470,Penne-a-la-vodka-with-crispy-prosciutto-306251,2400.0,10,4,900.0,3300.0
471,Garlic-Parmesan-Pasta-1094339,1140.0,11,2,60.0,1200.0
472,One-Pot-Garlic-Parmesan-Pasta-824906,1200.0,10,4,600.0,1800.0
473,Harissa-spaghettini-308823,,9,5,,1500.0
474,Angel-Hair-Pasta-with-Lemon-_-Garlic-1618804,,10,4,,2100.0
475,Italian-Meatballs-with-Beef-and-Pork-1626500,,12,4,,4200.0
476,Italian-Dumplings-1363892,,5,3,,2700.0
477,Italian-Home-Style-Baked-Pasta-_-with-cheese-and-bread-crumbs_-_-How-to-make-Baked-Pasta-at-Home-_-Stepwise-Pictures-_-Pasta-Recipes-1706202,,17,4,,4200.0
478,Red-Pepper-and-Herb-Ravioli-Martha-Stewart,,7,4,900.0,900.0
479,Spaghetti-Aglio-e-Olio-1223580,,6,2,,1200.0
480,The-Easiest-Lasagna-1268599,,5,4,,4800.0
481,Easy-Italian-Pasta-Bake-1446533,2400.0,5,6,1200.0,3600.0
482,Garlic-Butter-Spaghetti-with-Herbs-499285,900.0,8,8,900.0,1800.0
483,Great-Grandma_s-Pasta-Sauce-597868,7200.0,12,2,600.0,7800.0
484,Zucchini-Eggplant-Lasagna-Savour-the-Senses-58243,,8,6,,3300.0
485,Easy-Mushroom-Risotto-with-Gorgonzola-1434203,,9,4,,3300.0
486,Ligurian-Pesto-with-Spaghetti-576473,,7,4,,2400.0
487,BLT-Pizza-1088818,1020.0,6,4,300.0,1320.0
488,Italian-Shrimp-and-Zucchini-Noodles-_Zoodles_-1632727,1200.0,13,2,300.0,1500.0
489,Bolognese-Sausage-Ragu-With-Tagliatelle-1690793,3600.0,17,4,3600.0,7200.0
490,Garlic-Pasta-1003056,600.0,6,4,2400.0,3000.0
491,Weeknight-skillet-lasagna-298772,,6,6,,1380.0
492,Chicken-in-a-Creamy-Parmesan-and-Sundried-Tomato-Sauce-767803,900.0,12,4,600.0,1500.0
493,Slow-cooker-pesto-ravioli-351576,,6,6,,3000.0
494,Gnocchi-Mac-_-Cheese-1042478,,12,4,,3600.0
495,Capellini-with-Fresh-Tomatoes-and-Basil-1598639,,6,4,,1800.0
496,Eggplant-Parmesan-457753,,6,6,,4500.0
497,Slow-Cooker-Lasagna-Allrecipes,14400.0,6,6,600.0,15000.0
498,Mario-Batalis-Penne-allArrabbiata-1637032,1800.0,8,6,,1800.0
499,Baked-Caprese-Ravioli-1331452,,9,4,,2700.0
