id,rating,bitter,meaty,piquant,salty,sour,sweet,cookTimeInSeconds,ingredientCount,numberOfServings,prepTimeInSeconds,totalTimeInSeconds,ingredient_list,course
Chocolate-Chip-Cookie-Dough-Ice-Cream-1711755,4,,,,,,,,4,4.0,,1200,"[heavy cream, sweetened condensed milk, vanilla, cookie dough]",dessert
Chocolate-Chip-Cookie-Ice-Cream-Sandwich-Cake-1713020,4,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333,1500.0,18,16.0,900.0,9600,"[butter, sugar, light brown sugar, karo syrup, eggs, pure vanilla extract, all-purpose flour, corn starch, baking soda, salt, semi-sweet chocolate morsels, chopped pecans, ice cream, heavy cream]",dessert
Chocolate-Chip-Cookie-Ice-Cream-Sandwiches-1709474,4,0.166666666667,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333,600.0,13,5.0,1200.0,1800,"[blanched almond flour, baking soda, fine sea salt, raw honey, coconut oil, vanilla extract, large eggs, chocolate chips, full fat coconut milk, pure maple syrup, sea salt, mini chocolate chips]",dessert
Chocolate-Chip-Cookie-_Energy_-Cups-1711957,4,,,,,,,360.0,9,6.0,600.0,960,"[almond flour, tapioca starch, coconut sugar, baking soda, Himalayan salt, coconut oil, maple syrup, vanilla, dark chocolate chips]",dessert
Chocolate-Chip-Cookies-1702915,4,0.666666666667,0.833333333333,0.0,0.833333333333,0.0,0.833333333333,600.0,11,12.0,1200.0,1800,"[flour, baking soda, salt, butter, granulated sugar, brown sugar, vanilla extract, coffee extract, large eggs, semi-sweet chocolate morsels, sea salt]",dessert
Chocolate-Chip-Cookies-1708935,4,0.166666666667,0.833333333333,0.0,0.5,0.166666666667,0.666666666667,,7,24.0,,1500,"[blanched almond flour, sea salt, baking soda, butter, vanilla extract, agave nectar, chocolate chunks]",dessert
Chocolate-Chip-Ice-Cream-1626753,4,0.166666666667,0.5,0.0,0.0,0.333333333333,0.666666666667,,5,4.0,600.0,600,"[coconut cream, bananas, chocolate chips, raw honey, almond extract]",dessert
Chocolate-Chip-Kahlua-Dip-1706162,4,,,,,,,,5,4.0,,900,"[cream cheese, cool whip, mini chocolate chips, kahlúa, chocolate graham crackers]",dessert
Chocolate-Chip-Peanut-Butter-Cookies-1705304,3,0.833333333333,0.833333333333,0.0,0.833333333333,0.0,0.833333333333,900.0,9,36.0,900.0,1800,"[creamy peanut butter, firmly packed brown sugar, large eggs, water, all-purpose flour, baking soda, salt, chocolate chips]",dessert
Chocolate-Chip-Pizookie-1691460,4,0.5,0.666666666667,0.0,0.833333333333,0.166666666667,0.833333333333,,10,4.0,,2400,"[all-purpose flour, baking soda, salt, butter, granulated sugar, brown sugar, vanilla extract, large eggs, semi-sweet chocolate morsels, vanilla ice cream]",dessert
Chocolate-Chip-Shortbread-Cookies-with-M_Ms-1697675,4,0.333333333333,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333,720.0,7,4.0,4500.0,5220,"[flour, salt, butter, granulated sugar, pure vanilla extract, mini chocolate chips, candy]",dessert
Chocolate-Chunk-Avocado-Ice-Cream-1709514,4,,,,,,,,6,3.0,8400.0,8400,"[avocado, unsweetened almond milk, unsweetened cocoa powder, pure maple syrup, vanilla extract, chocolate]",dessert
Chocolate-Coconut-Avocado-Ice-Cream-1708025,4,,,,,,,,7,7.0,8700.0,8700,"[avocado, full fat coconut milk, unsweetened dutch process cocoa, salt, maple syrup, rum, toasted almonds]",dessert
Chocolate-Coconut-Cracker-Toffee-1631283,4,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,1200.0,6,40.0,600.0,1800,"[graham crackers, unsalted butter, granulated sugar, chopped pecans, sweetened coconut flakes, semi-sweet chocolate morsels]",dessert
Chocolate-Coconut-Crunch-1686879,4,0.333333333333,0.833333333333,0.0,0.166666666667,0.0,0.833333333333,1800.0,11,22.0,600.0,2400,"[unsalted butter, caster sugar, golden syrup, unsweetened dried coconut, weetabix, cocoa powder, plain flour, baking powder, vanilla extract, milk chocolate]",dessert
Chocolate-Coconut-Milk-Ice-Cream-1684939,3,,,,,,,,5,4.0,,1800,"[full fat organic coconut milk, raw cacao powder, stevia, vanilla extract, pink salt]",dessert
Chocolate-Coconut-Rough-1635207,4,0.166666666667,0.833333333333,0.0,0.166666666667,0.0,0.666666666667,,4,4.0,,1500,"[coconut oil, raw cacao powder, coconut nectar, shredded coconut]",dessert
Chocolate-Covered-Granola-Ice-Cream-Sandwiches-1694342,3,,,,,,,,6,4.0,,30000,"[dark chocolate, chocolate, caramel ice cream topping, nuts, dark chocolate chips, coconut oil]",dessert
Chocolate-Crackles-1713189,3,0.666666666667,0.833333333333,0.0,0.833333333333,0.166666666667,0.833333333333,,6,12.0,,900,"[sugar, cocoa powder, coconut oil, unsweetened shredded dried coconut, salt, crispy rice cereal]",dessert
Chocolate-Cream-Pie-1687323,4,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.833333333333,,12,12.0,,4500,"[OREO® Cookies, butter, granulated sugar, whole milk, egg yolks, corn starch, salted butter, semisweet chocolate, vanilla extract, heavy cream]",dessert
Chocolate-Cream-Pie-1690243,4,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667,,14,8.0,,3300,"[OREO® Cookies, unsalted butter, half & half, sugar, salt, large egg yolks, corn starch, bittersweet chocolate, unsweetened chocolate, vanilla extract, heavy cream]",dessert
Chocolate-Cream-Pie-1713115,3,,,,,,,,17,8.0,,118800,"[crust, pecans, almond flour, salt, honey, coconut oil, dark chocolate chips, butter, full fat coconut milk, vanilla extract, cocoa powder, arrowroot powder, coconut, egg yolks, whipped cream]",dessert
Chocolate-Crinkle-Cookies-1702568,4,0.333333333333,0.5,0.0,0.166666666667,0.0,0.833333333333,,8,4.0,,2400,"[plain chocolate, unsalted butter, plain flour, baking powder, eggs, caster sugar, vanilla extract, powdered sugar]",dessert
Chocolate-Cup-Pudding-1697097,3,0.333333333333,0.166666666667,0.0,0.166666666667,0.333333333333,0.5,,7,1.0,,2100,"[self rising flour, cocoa powder, brown sugar, frozen raspberries, milk, eggs, vanilla extract]",dessert
Chocolate-Cupcake-Recipe-With-Two-Toned-Icing-1697075,4,0.333333333333,0.5,0.0,0.666666666667,0.166666666667,0.833333333333,,16,4.0,,3300,"[flour, sugar, cocoa, baking soda, baking powder, salt, eggs, whole milk, oil, vanilla, boiling water, unsalted butter, powdered sugar, heavy whipping cream, yellow food coloring, food colouring]",dessert
Chocolate-Dulce-de-Leche-Crescents-768377,4,,,,,,,,5,8.0,600.0,1800,"[Pillsbury™ Refrigerated Crescent Dinner Rolls, chocolate-hazelnut spread, sweetened condensed milk, butter, cinnamon sugar]",dessert
Chocolate-Dump-It-Cake-1694152,4,0.333333333333,0.333333333333,0.0,0.666666666667,0.166666666667,0.833333333333,,17,12.0,1800.0,5400,"[granulated sugar, unsweetened chocolate, unsalted butter, water, buttermilk, eggs, all-purpose flour, baking soda, baking powder, salt, vanilla extract, cream cheese, powdered sugar, unsweetened cocoa powder]",dessert
Chocolate-Dump-It-Cake-1696148,3,0.5,0.5,0.0,0.666666666667,0.166666666667,0.833333333333,6300.0,13,10.0,,6300,"[sugar, unsweetened chocolate, unsalted butter, flour, baking soda, baking powder, salt, milk, cider vinegar, eggs, vanilla, chocolate chips, sour cream]",dessert
Chocolate-Espresso-Gelato-1711623,4,0.333333333333,0.333333333333,0.0,0.166666666667,0.166666666667,0.666666666667,,7,3.0,,3600,"[half & half, heavy cream, granulated white sugar, bittersweet chocolate, unsweetened cocoa powder, large egg yolks, espresso]",dessert
Chocolate-Filled-Crescents-768342,4,0.333333333333,0.833333333333,0.0,0.166666666667,0.0,0.833333333333,,3,8.0,300.0,1500,"[Pillsbury™ Refrigerated Crescent Dinner Rolls, mini chocolate chips, powdered sugar]",dessert
Chocolate-Fondant-1686463,4,0.333333333333,0.833333333333,0.0,0.166666666667,0.0,0.833333333333,,5,4.0,,2100,"[eggs, dark chocolate, butter, sugar, flour]",dessert
Chocolate-Frozen-Yogurt-1695818,4,0.5,0.166666666667,0.0,0.166666666667,0.166666666667,0.833333333333,,4,4.0,14400.0,14400,"[chocolate chips, sweetened condensed milk, vanilla yogurt, vanilla extract]",dessert
Chocolate-Fudge-with-Pecans-1704279,4,,,,,,,,7,4.0,,1800,"[granulated sugar, butter, evaporated milk, semi-sweet chocolate morsels, marshmallow creme, vanilla extract, chopped pecans]",dessert
Chocolate-Graham-Cracker-Bark-1705797,4,0.5,0.833333333333,0.0,0.666666666667,0.0,0.833333333333,300.0,4,4.0,900.0,1200,"[graham crackers, salted butter, brown sugar, chocolate chips]",dessert
Chocolate-Hazelnut-Cupcakes-1703979,4,0.166666666667,0.333333333333,0.0,0.166666666667,0.166666666667,0.833333333333,1200.0,18,12.0,1800.0,3000,"[milk, cocoa powder, all-purpose flour, baking soda, baking powder, eggs, granulated sugar, light brown sugar, vegetable oil, vanilla extract, buttermilk, unsalted butter, powdered sugar, fresh berries, mint sprigs]",dessert
Chocolate-Homemade-1689415,4,,,,,,,,7,4.0,,2700,"[cocoa, sugar, milk, flour, butter, chocolate]",dessert
Chocolate-Ice-Cream-1621964,4,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.666666666667,,7,4.0,,2100,"[heavy cream, Dutch-processed cocoa powder, granulated sugar, salt, chocolate chips, whole milk, vanilla extract]",dessert
Chocolate-Lava-Cake-1680149,4,0.666666666667,0.833333333333,0.0,0.5,0.0,0.833333333333,,7,6.0,,2100,"[eggs, sugar, dark chocolate, flour, butter, vanilla extract, salt]",dessert
Chocolate-Macarons-with-Chocolate-Ganache-1706224,3,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333,,8,20.0,,4200,"[almond flour, cocoa, powdered sugar, egg whites, granulated sugar, dark chocolate, double cream, butter]",dessert
Chocolate-Malt-Homemade-Cupcakes-1697936,4,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,,13,4.0,,2400,"[devil's food cake mix, eggs, oil, buttermilk, sour cream, vanilla extract, malted milk powder, butter, cream cheese, cocoa powder, powdered sugar]",dessert
Chocolate-Marshmallow-Fluff-1708182,4,0.833333333333,0.5,0.0,0.166666666667,0.166666666667,0.5,,6,3.0,,900,"[chickpeas, cream of tartar, agave nectar, pure vanilla extract, cocoa powder, salt]",dessert
Chocolate-Marshmallow-Fluff-1709408,4,0.833333333333,0.5,0.0,0.166666666667,0.166666666667,0.5,,6,3.0,,900,"[chickpeas, cream of tartar, agave nectar, pure vanilla extract, cocoa powder, salt]",dessert
Chocolate-Mascarpone-Mousse-1707854,4,0.166666666667,0.666666666667,0.0,0.333333333333,0.0,0.833333333333,,5,4.0,,900,"[dark chocolate, caster sugar, brandy, eggs, mascarpone]",dessert
Chocolate-Matcha-Cups-1681439,4,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667,1800.0,6,8.0,300.0,2100,"[coconut oil, raw cacao powder, maple syrup, coconut butter, matcha green tea powder]",dessert
Chocolate-Matcha-Energy-Balls-1712493,3,0.833333333333,0.833333333333,0.0,0.0,0.0,0.833333333333,,6,14.0,600.0,600,"[dates, raw almonds, unsweetened cocoa powder, matcha green tea powder, vanilla extract, maple syrup]",dessert
Chocolate-Meringue-1701754,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.0,0.833333333333,,3,4.0,,3300,"[egg whites, sugar, chocolate]",dessert
Chocolate-Mocha-Pecan-Chunk-Cookies-1705167,4,0.666666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,1200.0,12,32.0,1200.0,3600,"[semisweet chocolate, unsalted butter, flour, baking powder, salt, eggs, sugar, instant espresso powder, vanilla extract, chocolate chunks, pecans]",dessert
Chocolate-Mousse-1596715,4,,,,,,,1800.0,9,8.0,900.0,2700,"[unsweetened cocoa powder, sugar, espresso powder, all-purpose flour, salt, heavy cream, egg yolks, vanilla, whipped cream]",dessert
Chocolate-No-Bake-Cookies---Healthy-_-Satisfying_-1712727,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.833333333333,120.0,7,12.0,120.0,240,"[quick oats, chocolate, almond milk, honey, vanilla, butter, cacao nibs]",dessert
Chocolate-No-Bake-Cookies-1711707,4,,,,,,,1200.0,7,2.0,300.0,1500,"[butter, sugar, milk, cocoa, creamy peanut butter, vanilla extract, oats]",dessert
Chocolate-Oatmeal-No-Bake-Cookies-1573746,4,0.5,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,,7,20.0,,1800,"[unsalted butter, sugar, whole milk, cocoa, pure vanilla extract, peanut butter, oatmeal]",dessert
Chocolate-Oatmeal-No-Bake-Cookies-1710771,4,0.666666666667,0.833333333333,0.0,0.333333333333,0.166666666667,0.833333333333,,7,4.0,,1500,"[butter, sugar, milk, vanilla, peanut butter, chocolate chips, oatmeal]",dessert
Chocolate-Peanut-Butter-Banana-Cups-1711965,4,0.5,0.666666666667,0.0,0.166666666667,0.333333333333,0.833333333333,1200.0,5,4.0,300.0,1500,"[cocoa powder, honey, coconut oil, bananas, peanut butter]",dessert
Chocolate-Peanut-Butter-Cracker-Bark-1697530,4,,,,,,,,5,4.0,,2100,"[chocolate, honey, cake, crackers, sprinkles]",dessert
Chocolate-Peanut-Butter-Freezer-Fudge-_Vegan_-Raw_-1681525,3,0.833333333333,0.833333333333,0.0,0.166666666667,0.0,0.666666666667,,4,4.0,,3000,"[natural peanut butter, coconut oil, pure maple syrup, cocoa]",dessert
Chocolate-Peanut-Butter-Macarons-1701137,3,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,,11,4.0,,4800,"[powdered sugar, almond flour, unsweetened cocoa powder, egg whites, granulated sugar, creamy peanut butter, unsalted butter, dark chocolate, heavy cream, peanuts]",dessert
Chocolate-Peanut-Butter-No-Bake-Pie-1571205,4,0.5,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,,6,8.0,28800.0,28800,"[OREO® Cookies, creamy peanut butter, greek yogurt, sweetened condensed milk, heavy whipping cream, milk chocolate chips]",dessert
Chocolate-Peanut-Butter-Pretzel-Ritz-Bars-1709107,4,0.833333333333,0.833333333333,0.0,0.666666666667,0.166666666667,0.833333333333,,7,4.0,,3300,"[butter, pretzels, Ritz Crackers, powdered sugar, chunky peanut butter, creamy peanut butter, milk chocolate chips]",dessert
Chocolate-Peppermint-Freezer-Fudge-1712027,3,,,,,,,10800.0,8,9.0,600.0,11400,"[almond butter, cacao powder, sucanat, water, gelatin, vanilla extract, peppermint extract, chopped nuts]",dessert
Chocolate-Pound-Cake-1575218,3,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667,,11,12.0,,4800,"[cocoa powder, boiling water, unsalted butter, caster, brown sugar, vanilla extract, eggs, all-purpose flour, dark chocolate, cream]",dessert
Chocolate-Pudding-1687613,4,,,,,,,,9,4.0,,1200,"[milk, wheat flour, starch, cream, cocoa, sugar, egg yolks, chocolate pudding]",dessert
Chocolate-Pudding-Coke-Cupcakes-1702142,4,,,,,,,,5,4.0,,2100,"[devils food cake mix, diet coke, chocolate pudding mix, skim milk, cool whip]",dessert
Chocolate-Raspberry-Coconut-Chia-Pudding-1710354,4,0.833333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.5,,9,1.0,180.0,180,"[almonds, chia seeds, cocoa powder, stevia, frozen raspberries, unsweetened shredded dried coconut]",dessert
Chocolate-Raspberry-Crescent-Ring-768353,4,0.166666666667,0.166666666667,0.0,0.0,0.833333333333,0.833333333333,2400.0,6,6.0,1500.0,2400,"[Pillsbury™ Crescent Recipe Creations® refrigerated seamless dough sheet, semi-sweet chocolate morsels, vegetable oil, frozen raspberries, sugar, corn starch]",dessert
Chocolate-Raspberry-Tart-1705895,3,,,,,,,,13,4.0,,7200,"[unsalted butter, chocolate wafer cookies, sugar, kosher salt, semi-sweet chocolate morsels, heavy whipping cream, fresh raspberries, strawberry syrup]",dessert
Chocolate-Strawberry-Nutella-Turnovers-1710281,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.833333333333,1080.0,9,8.0,1800.0,2880,"[frozen puff pastry sheets, strawberries, granulated sugar, corn starch, semisweet chocolate, Nutella, egg whites, sweet chocolate]",dessert
Chocolate-Tart-1699948,4,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667,,13,9.0,,6300,"[plain flour, powdered sugar, cocoa powder, unsalted butter, egg yolks, vanilla extract, water, double cream, caster sugar, sea salt, butter, dark chocolate, milk]",dessert
Chocolate-Tim-Tam-Cake-With-Mexican-Chocolate-Frosting-1697767,4,0.166666666667,0.5,0.0,0.666666666667,0.166666666667,0.833333333333,,23,13.0,,7200,"[flour, granulated sugar, unsweetened cocoa powder, baking soda, salt, eggs, canola oil, buttermilk, irish cream liqueur, strong black coffee, european style butter, powdered sugar, heavy cream, vanilla, cinnamon, bittersweet chocolate, white chocolate, kosher salt, Tim Tams, light corn syrup, dark brown sugar, butter, heavy whipping cream]",dessert
Chocolate-Truffle-1704914,4,0.333333333333,0.333333333333,0.0,0.166666666667,0.166666666667,0.5,,5,4.0,,2100,"[dark chocolate, custard, cream, cocoa powder, sour cream]",dessert
Chocolate-Truffle-Cookies-1705931,4,0.333333333333,0.666666666667,0.0,0.166666666667,0.0,0.833333333333,900.0,10,24.0,,900,"[all-purpose flour, unsweetened cocoa powder, baking powder, salt, sweet chocolate, butter, sugar, large eggs, vanilla, chocolate chips]",dessert
Chocolate-Turtle-Poke-Cake-1632993,4,,,,,,,,7,24.0,,1800,"[devil's food cake mix, chocolate chips, caramels, chocolate buttercream frosting, caramel ice cream topping, chopped pecans, vanilla ice cream]",dessert
Chocolate-Walnut-Hummus-1695687,4,,,,,,,,6,4.0,300.0,300,"[walnuts, canned chickpeas, cacao powder, maple syrup, vanilla extract, salt]",dessert
Chocolate-Walnut-Hummus-1698065,4,0.833333333333,0.833333333333,0.0,0.166666666667,0.166666666667,0.666666666667,,8,6.0,300.0,300,"[chickpeas, pitted dates, walnuts, cocoa powder, maple syrup, light coconut milk, vanilla extract, sea salt]",dessert
Chocolate-and-Banana-Frozen-Yogurt-_No-Machine_-1700354,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.5,0.666666666667,,5,4.0,300.0,300,"[bananas, honey, plain yogurt, cocoa powder, vanilla extract]",dessert
Chocolate-and-Peanut-Butter-Mug-Cake-1121585,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.166666666667,0.833333333333,60.0,9,12.0,300.0,360,"[unsalted butter, dark chocolate, medium eggs, milk, granulated sugar, salt, self rising flour, peanut butter, salted peanuts]",dessert
Chocolate-ice-cream-335662,5,0.166666666667,0.666666666667,0.0,0.166666666667,0.166666666667,0.5,,5,4.0,,2700,"[cocoa powder, brown sugar, whole milk, heavy cream, vanilla]",dessert
Chocolate-oreo-buttercream-cups-334740,5,,,,,,,,5,4.0,,2700,"[semi-sweet chocolate morsels, OREO® Cookies, unsalted butter, powdered sugar, vanilla beans]",dessert
Chocolate-peanut-butter-banana-frozen-yogurt-pops-_FoodieMamas-1704490,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.5,,7,10.0,14400.0,14400,"[full-fat plain yogurt, bananas, peanut butter, unsweetened cocoa powder, maple syrup, half & half, chocolate syrup]",dessert
Choux-Yeast-Straight-Dough-For-Pies-1704056,4,0.833333333333,0.833333333333,0.0,0.833333333333,0.0,0.666666666667,,4,4.0,,4800,"[flour, oil, sugar, salt]",dessert
Christine-Chitnis-Roasted-Peach-Pops-1708854,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.666666666667,,6,12.0,,3300,"[honey, coconut oil, water, peaches, plain whole-milk yogurt, pure vanilla extract]",dessert
Christmas-Baking---Shortbread-1697577,4,,,,,,,720.0,5,24.0,1200.0,1920,"[softened butter, caster sugar, rice flour, vanilla essence, plain flour]",dessert
Chunky-Monkey-Ice-Cream-_Dairy-Free_-Grain-Free_-Vegan-_-Paleo_-1707212,4,,,,,,,,4,1.0,300.0,300,"[bananas, cacao nibs, dark chocolate chips, chopped walnuts]",dessert
Churro-Cheesecake-Bars-1537527,4,0.166666666667,0.5,0.0,0.166666666667,0.166666666667,0.833333333333,,6,4.0,,3300,"[refrigerated crescent rolls, cream cheese, eggs, vanilla, sugar, ground cinnamon]",dessert
Churros-1598906,4,0.166666666667,0.5,0.0,0.333333333333,0.0,0.666666666667,,9,4.0,,1800,"[water, butter, salt, sugar, all-purpose flour, eggs, vegetable oil, ground cinnamon]",dessert
Cinnamon-Blueberry-Cobbler-1702143,4,0.166666666667,0.166666666667,0.0,0.333333333333,0.5,0.666666666667,2400.0,13,4.0,900.0,3300,"[corn starch, sugar, blueberries, cinnamon, lemon juice, flour, brown sugar, baking powder, salt, nutmeg, butter, boiling water]",dessert
Cinnamon-Ice-Cream-1688630,4,0.666666666667,0.333333333333,0.0,0.666666666667,0.166666666667,0.666666666667,,5,4.0,,600,"[full fat coconut milk, ground cinnamon, vanilla extract, maple syrup, sea salt]",dessert
Cinnamon-Roll-Cheesecake-1694096,4,0.166666666667,0.666666666667,0.0,0.5,0.166666666667,0.666666666667,3000.0,15,12.0,,3000,"[milk, eggs, butter, flour, salt, sugar, yeast, cream cheese, sour cream, vanilla, brown sugar, cinnamon]",dessert
Cinnamon-Roll-Pie-Crust-1710393,4,0.666666666667,0.833333333333,0.0,0.833333333333,0.166666666667,0.666666666667,,5,8.0,,1200,"[pie crust, butter, brown sugar, cinnamon, pure vanilla extract]",dessert
Cinnamon-Streusel-Cake-With-Truvia-Baking-Blend-and-Truvia-Brown-Sugar-Blend-746840,4,,,,,,,,12,18.0,,4500,"[flour, Truvía® Brown Sugar Blend, ground cinnamon, butter, chopped pecans, softened butter, Truvía® Baking Blend, light sour cream, eggs, vanilla extract, baking soda]",dessert
Cinnamon-Sugar-Apple-Cake-1699066,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.833333333333,,11,4.0,,3600,"[brown sugar, canola oil, eggs, buttermilk, baking soda, vanilla extract, all-purpose flour, apples, sugar, cinnamon, melted butter]",dessert
Cinnamon-Sweet-Rice-with-Fresh-Fruit-1708180,4,,,,,,,600.0,7,4.0,4200.0,4800,"[rice, whole milk, sugar, cinnamon sticks, vanilla, heavy whipping cream, fruit]",dessert
Cinnamon-Tea-Cookies-1685722,4,0.166666666667,0.666666666667,0.0,0.666666666667,0.166666666667,0.833333333333,,8,30.0,,2100,"[flour, ground cinnamon, salt, baking soda, sugar, butter, eggs, vanilla extract]",dessert
Cinnamon-Tea-Cookies-1687943,3,0.166666666667,0.666666666667,0.0,0.666666666667,0.166666666667,0.833333333333,,8,4.0,,2100,"[flour, salt, ground cinnamon, baking soda, sugar, butter, eggs, vanilla extract]",dessert
Cinnamon-Toast-Crunch-Cupcakes-1697212,4,0.166666666667,0.5,0.0,0.5,0.166666666667,0.833333333333,,13,4.0,,3000,"[butter, sugar, eggs, vanilla, flour, baking powder, baking soda, salt, cinnamon, milk, toast, heavy cream]",dessert
Citrus-Carrot-Cookies-1702111,4,0.166666666667,0.333333333333,0.0,0.166666666667,0.666666666667,0.833333333333,780.0,13,30.0,900.0,1680,"[sugar, unsalted butter, eggs, carrots, orange, all-purpose flour, baking powder, salt, ground cardamom, ground hazelnuts, powdered sugar]",dessert
Classic-Baked-Cheesecake-1691458,3,,,,,,,,14,8.0,,6300,"[all-purpose flour, caster, unsalted butter, cream cheese, vanilla extract, lemon juice, grated lemon zest, ricotta, eggs, corn flour, water, mixed berries, icing]",dessert
Classic-Banoffee-Pie-752966,3,,,,,,,,8,12.0,,4200,"[butter, digestive biscuit, sugar, carnation condensed milk, bananas, whipping cream, chocolate]",dessert
Classic-Bisquick-Peach-Cobbler-1695436,3,0.166666666667,0.166666666667,0.0,0.166666666667,0.166666666667,0.666666666667,,6,4.0,600.0,4200,"[bisquick, milk, ground nutmeg, butter, sugar, peaches]",dessert
Classic-Blueberry-Buckle-1701792,4,0.166666666667,0.166666666667,0.0,0.666666666667,0.333333333333,0.833333333333,3000.0,15,10.0,1800.0,4800,"[flour, brown sugar, granulated sugar, cinnamon, butter, salt, sugar, lemon zest, vanilla, large eggs, baking powder, fresh blueberries]",dessert
Classic-Chiffon-Cake-1705190,4,0.666666666667,0.333333333333,0.0,0.833333333333,0.0,0.833333333333,,10,11.0,,5100,"[cake flour, sugar, baking powder, salt, egg yolks, vegetable oil, cold water, vanilla extract, egg whites, cream of tartar]",dessert
Classic-Chocolate-Caramel-Slice-1678720,3,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.833333333333,,9,10.0,,3900,"[all-purpose flour, dry coconut, unsalted butter, brown sugar, sweetened condensed milk, golden syrup, dark chocolate, vegetable oil]",dessert
Classic-Chocolate-Chip-Cookies-1700512,4,0.5,0.833333333333,0.0,0.666666666667,0.0,0.833333333333,,10,48.0,,1500,"[butter, sugar, brown sugar, vanilla, eggs, flour, baking soda, salt, chocolate chips, chopped nuts]",dessert
Classic-Lemon-Meringue-Pie-1477004,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.333333333333,0.833333333333,,13,8.0,,3600,"[pie dough, egg yolks, sugar, corn starch, water, lemon juice, lemon zest, unsalted butter, egg whites, cream of tartar, vanilla extract, powdered sugar]",dessert
Classic-Peanut-Butter-Cookies-1693279,4,0.5,0.833333333333,0.0,0.833333333333,0.0,0.833333333333,,9,12.0,,2100,"[unsalted butter, sugar, light brown sugar, large eggs, vanilla extract, creamy peanut butter, all-purpose flour, baking soda, salt]",dessert
Classic-Peanut-Butter-Cookies-1708448,3,0.333333333333,0.833333333333,0.0,0.833333333333,0.0,0.833333333333,420.0,10,18.0,1500.0,1920,"[butter, peanut butter, granulated sugar, brown sugar, baking soda, baking powder, eggs, vanilla, all-purpose flour]",dessert
Classic-Pound-Cake-1688967,3,,,,,,,,7,11.0,1500.0,7200,"[unsalted butter, cake flour, granulated sugar, pure vanilla extract, kosher salt, large eggs, sour cream]",dessert
Classic-Pound-Cake-1701165,3,,,,,,,,7,11.0,1500.0,7200,"[unsalted butter, cake flour, granulated sugar, pure vanilla extract, kosher salt, large eggs, sour cream]",dessert
Classic-Rugelach-1694270,3,0.166666666667,0.833333333333,0.0,0.166666666667,0.166666666667,0.5,1200.0,14,48.0,3600.0,4800,"[all-purpose flour, salt, unsalted butter, cream cheese, vanilla extract, egg yolks, walnuts, brown sugar, ground cinnamon, cinnamon]",dessert
Classic-Vanilla-Buttercream-Frosting-1587269,4,0.166666666667,0.5,0.0,0.333333333333,0.166666666667,0.833333333333,,5,4.0,600.0,600,"[butter, confectioners sugar, vanilla, salt, milk]",dessert
Classic-Vanilla-Frozen-Yogurt-1705569,4,,,,,,,,5,4.0,,1200,"[low-fat vanilla yogurt, vanilla extract, vanilla pudding mix, sweetened condensed milk, low-fat milk]",dessert
Clean-Eating-Almond-Butter-Fudge-1513953,4,,,,,,,,4,10.0,,300,"[almond butter, virgin coconut oil, liquid sweetener, maple extract]",dessert
Clean-Eating-Cranberry-Pecan-Quinoa-1689577,4,0.166666666667,0.166666666667,0.0,0.0,0.666666666667,0.333333333333,,6,5.0,,1800,"[cooked quinoa, juice, pecans, cinnamon, honey, fresh lemon juice]",dessert
Clean-and-Healthy-Strawberry-Crisp-1695621,4,0.166666666667,0.166666666667,0.0,0.166666666667,0.833333333333,0.5,3300.0,9,9.0,1200.0,4500,"[strawberries, corn starch, almond extract, oats, oat flour, chopped almonds, salt, melted butter, maple syrup]",dessert
